event_id,produced_scint,produced_optical,detected_left,detected_right,detected_top,edep_total_MeV,edep_nonionizing_MeV,edep_ionizing_MeV,edep_optical_MeV,gun_x_mm
1334,17591,18625,344,339,4182,1.726069310688542,0.0,1.726069310688542,0.02676056067992286,0.0
1335,27695,29132,549,556,6448,2.647797209035496,0.0,2.647797209035496,0.04188337684834219,0.0
1336,18414,19464,362,352,4376,1.7782282402004363,0.0,1.7782282402004363,0.028075816636822324,0.0
1337,36022,38025,720,690,8514,3.4400380398507977,0.0,3.4400380398507977,0.0545083102880952,0.0
1338,38112,39942,774,708,8943,3.611338318152577,0.0,3.611338318152577,0.05727882834540254,0.0
1339,18490,19516,336,359,4454,1.7713270347141596,0.0,1.7713270347141596,0.02804531078223129,0.0
1340,19889,20951,397,371,4748,1.9375080315458364,0.0,1.9375080315458364,0.030164085548251087,0.0
1341,17427,18447,354,362,4112,1.638235150542046,0.0,1.638235150542046,0.026731310840064502,0.0
1342,16808,17831,350,333,3919,1.6009456018354153,0.0,1.6009456018354153,0.025684083597310312,0.0
1343,19853,20901,358,405,4686,1.9164607878100122,0.0,1.9164607878100122,0.029966556787463513,0.0
1344,17150,18186,288,344,4104,1.648207628837172,0.0,1.648207628837172,0.025866851956303356,0.0
1345,15961,16974,304,308,3828,1.5702333412217866,0.0,1.5702333412217866,0.02433457618084355,0.0
1346,18193,19190,354,346,4415,1.75283507203632,0.0,1.75283507203632,0.027916391017972716,0.0
1347,82879,87358,1619,1667,19950,7.9939106336742345,0.0,7.9939106336742345,0.12580479171472955,0.0
1348,16841,17849,332,336,4045,1.6073660829044158,0.0,1.6073660829044158,0.025808572369908682,0.0
1349,19256,20257,391,395,4597,1.8567564943756523,0.0,1.8567564943756523,0.029324319337340657,0.0
1350,25795,27040,519,513,6084,2.4583179658155347,0.0,2.4583179658155347,0.03907142762090286,0.0
1351,21061,22038,434,455,4956,2.0051637751569857,0.0,2.0051637751569857,0.03195636444767208,0.0
1352,18993,20170,361,362,4518,1.8203555744124222,0.0,1.8203555744124222,0.02892049030003155,0.0
1353,15206,16221,338,302,3691,1.4638680289609969,0.0,1.4638680289609969,0.023434202434347504,0.0
1354,17715,18704,368,345,4266,1.7056116343453178,0.0,1.7056116343453178,0.02718736713007601,0.0
1355,17918,18949,364,368,4289,1.7328901270100614,0.0,1.7328901270100614,0.027317474302386163,0.0
1356,17364,18425,348,337,4091,1.6573117007426201,0.0,1.6573117007426201,0.02632967739008941,0.0
1357,16806,17849,342,340,4034,1.6228673947235246,0.0,1.6228673947235246,0.025911405470968523,0.0
1358,17953,18988,352,351,4236,1.7144013973785222,0.0,1.7144013973785222,0.02734072265629977,0.0
1359,17591,18617,339,389,4251,1.6890462668282866,0.0,1.6890462668282866,0.026978276730122142,0.0
1360,18915,19889,387,372,4493,1.8287798155428008,0.0,1.8287798155428008,0.02885026929565246,0.0
1361,24889,26349,482,475,5901,2.4211701232406555,0.0,2.4211701232406555,0.03781002684939817,0.0
1362,21095,22123,431,469,5062,2.036135350875394,0.0,2.036135350875394,0.03202376521072782,0.0
1363,17790,18781,378,365,4144,1.7046935143775674,0.0,1.7046935143775674,0.026640286819528798,0.0
1364,18566,19596,359,387,4404,1.801978750276608,0.0,1.801978750276608,0.02830135706008326,0.0
1365,38855,40815,764,774,9199,3.7269964248504563,0.0,3.7269964248504563,0.05853947534245407,0.0
1366,18424,19478,361,368,4403,1.7706906886445295,0.0,1.7706906886445295,0.028170230525004388,0.0
1367,24586,25614,456,514,5821,2.3546100532694343,0.0,2.3546100532694343,0.037024344467669945,0.0
1368,20078,21072,349,384,4781,1.9402966772256824,0.0,1.9402966772256824,0.030254009231517873,0.0
1369,14881,15884,320,297,3561,1.4293366584763527,0.0,1.4293366584763527,0.023024768598030543,0.0
1370,18280,19273,367,362,4309,1.7734166969209006,0.0,1.7734166969209006,0.02764218554605575,0.0
1371,18551,19562,354,371,4357,1.7690370053650182,0.0,1.7690370053650182,0.028277608222298002,0.0
1372,18514,19540,367,384,4544,1.7919277768769537,0.0,1.7919277768769537,0.028643412764307173,0.0
1373,18806,19847,402,381,4498,1.8017507557229322,0.0,1.8017507557229322,0.028791308003786847,0.0
1374,23826,24913,469,489,5579,2.301405352009718,0.0,2.301405352009718,0.03578943606307693,0.0
1375,17045,18105,344,332,4116,1.6224365355905634,0.0,1.6224365355905634,0.02623770057690709,0.0
1376,17111,18169,330,318,4131,1.6440649802724159,0.0,1.6440649802724159,0.025931975725541876,0.0
1377,19150,20173,436,349,4500,1.8470829437594287,0.0,1.8470829437594287,0.029000274042461208,0.0
1378,15569,16596,292,273,3767,1.4867626419437476,0.0,1.4867626419437476,0.024150186849065353,0.0
1379,21228,22351,407,418,5016,2.0313336668022908,0.0,2.0313336668022908,0.03215324340855279,0.0
1380,19868,20957,377,418,4798,1.9253594766384634,0.0,1.9253594766384634,0.030176873041765355,0.0
1381,17378,18374,342,370,4154,1.6799424442160347,0.0,1.6799424442160347,0.026241617583087812,0.0
1382,16774,17768,309,318,4130,1.607221066245425,0.0,1.607221066245425,0.025478067310026074,0.0
1383,20126,21157,397,410,4757,1.9090481023501784,0.0,1.9090481023501784,0.03054986576336608,0.0
1384,18108,19085,329,350,4409,1.7372097070905688,0.0,1.7372097070905688,0.02781204749288167,0.0
1385,26063,27348,499,518,6121,2.4972832356155443,0.0,2.4972832356155443,0.03921904022673479,0.0
1386,21363,22351,412,428,4994,2.0093402771943296,0.0,2.0093402771943296,0.032267049854610534,0.0
1387,18427,19430,362,377,4346,1.748201936054082,0.0,1.748201936054082,0.027959614719254358,0.0
1388,21961,23043,449,477,5249,2.086539686019939,0.0,2.086539686019939,0.03337590811180852,0.0
1389,15572,16618,323,347,3787,1.4962294772313094,0.0,1.4962294772313094,0.024008605839456305,0.0
1390,15471,16505,321,300,3704,1.490318138606128,0.0,1.490318138606128,0.023490646218014163,0.0
1391,17002,18008,334,325,4123,1.645447671139257,0.0,1.645447671139257,0.026099779196141135,0.0
1392,34898,36678,644,673,8106,3.3763558727163714,0.0,3.3763558727163714,0.052447752951295924,0.0
1393,18424,19410,357,372,4282,1.7635204698990594,0.0,1.7635204698990594,0.0276680465557772,0.0
1394,20216,21268,447,435,4688,1.9556133211468416,0.0,1.9556133211468416,0.030348448297318094,0.0
1395,24872,26080,486,492,5900,2.3834919791325753,0.0,2.3834919791325753,0.03775467638321151,0.0
1396,18248,19302,401,357,4446,1.7694304112971944,0.0,1.7694304112971944,0.02810790609407612,0.0
1397,21786,22877,427,414,5255,2.1097973537728634,0.0,2.1097973537728634,0.033200631988754,0.0
1398,17846,18890,345,380,4183,1.7150435291791937,0.0,1.7150435291791937,0.027260174894219318,0.0
1399,17643,18645,374,353,4121,1.700121551755235,0.0,1.700121551755235,0.02686210856124811,0.0
1400,18125,19115,360,355,4383,1.7640059077621595,0.0,1.7640059077621595,0.027676889458880458,0.0
1401,16998,18066,328,349,4026,1.644705950910441,0.0,1.644705950910441,0.02592340315065351,0.0
1402,18851,19893,383,357,4476,1.79676565726952,0.0,1.79676565726952,0.028711885303467414,0.0
1403,18305,19306,374,371,4279,1.7799369033913295,0.0,1.7799369033913295,0.02788216036851942,0.0
1404,16746,17721,335,346,3964,1.6037463426739902,0.0,1.6037463426739902,0.025710790051412434,0.0
1405,15919,16999,324,343,3852,1.5284417340671317,0.0,1.5284417340671317,0.024563609733863755,0.0
1406,19983,21023,389,402,4793,1.9179691978628466,0.0,1.9179691978628466,0.030394164498093824,0.0
1407,17266,18278,325,326,4150,1.6605835421715174,0.0,1.6605835421715174,0.02651046038382225,0.0
1408,18557,19571,351,378,4444,1.7965631229703949,0.0,1.7965631229703949,0.028319499527772192,0.0
1409,15348,16372,306,331,3744,1.4816206903514013,0.0,1.4816206903514013,0.023516669190198004,0.0
1410,20585,21615,391,435,4885,1.9598425012793188,0.0,1.9598425012793188,0.03140281721535711,0.0
1411,23429,24596,457,476,5563,2.245319478334362,0.0,2.245319478334362,0.03563710714488659,0.0
1412,22139,23167,433,397,5326,2.108193495632623,0.0,2.108193495632623,0.03376664539810998,0.0
1413,18276,19340,342,379,4337,1.762601926014607,0.0,1.762601926014607,0.02785694161020471,0.0
1414,25233,26317,487,498,5824,2.417725734422781,0.0,2.417725734422781,0.03738536796657566,0.0
1415,22317,23436,438,384,5302,2.144303890215761,0.0,2.144303890215761,0.033736292626540196,0.0
1416,16237,17274,333,311,3920,1.5678287636127601,0.0,1.5678287636127601,0.024659931949202924,0.0
1417,15531,16522,295,316,3737,1.5006512378832446,0.0,1.5006512378832446,0.023946551231595736,0.0
1418,17891,18853,355,397,4182,1.7466766169626176,0.0,1.7466766169626176,0.02699909264868747,0.0
1419,16367,17400,354,314,4002,1.584236266957304,0.0,1.584236266957304,0.02558030659328728,0.0
1420,22673,23712,423,452,5239,2.156324821964401,0.0,2.156324821964401,0.03397059514398589,0.0
1421,18724,19715,370,366,4421,1.79211545238729,0.0,1.79211545238729,0.028466101721471022,0.0
1422,18539,19563,369,338,4395,1.7689826802990876,0.0,1.7689826802990876,0.02818679414048565,0.0
1423,19765,20871,408,392,4720,1.888907027108985,0.0,1.888907027108985,0.030478468900492543,0.0
1424,17142,18223,313,352,4101,1.6430772316405267,0.0,1.6430772316405267,0.026121234102606437,0.0
1425,18444,19511,386,383,4394,1.788376619530729,0.0,1.788376619530729,0.02796706004093329,0.0
1426,18254,19260,351,337,4338,1.75207990247818,0.0,1.75207990247818,0.02778073065125574,0.0
1427,18838,19861,403,385,4493,1.8293864996268934,0.0,1.8293864996268934,0.02869056386437229,0.0
1428,16834,17887,327,370,3964,1.6337859515937208,0.0,1.6337859515937208,0.025491039914568844,0.0
1429,22196,23294,418,461,5301,2.1376098216983817,0.0,2.1376098216983817,0.03390605452697134,0.0
1430,16749,17820,309,328,4029,1.5980469921942442,0.0,1.5980469921942442,0.02548785259514662,0.0
1431,25539,26665,492,489,6050,2.4342210578381356,0.0,2.4342210578381356,0.03843760816308262,0.0
1432,18605,19643,379,382,4552,1.7853628755935376,0.0,1.7853628755935376,0.028583533489740603,0.0
1433,20203,21220,414,394,4842,1.9288550053542524,0.0,1.9288550053542524,0.030736836424125304,0.0
1434,18416,19418,363,342,4401,1.767519720224014,0.0,1.767519720224014,0.028002837140848582,0.0
1435,16904,17870,351,341,3965,1.604484533765157,0.0,1.604484533765157,0.025423698976153947,0.0
1436,15788,16777,331,299,3743,1.5072998065186172,0.0,1.5072998065186172,0.024274764541218168,0.0
1437,17295,18309,323,355,4095,1.6513389499569662,0.0,1.6513389499569662,0.02641672895391796,0.0
1438,21888,22982,477,435,5190,2.1011762732968027,0.0,2.1011762732968027,0.03304196188792455,0.0
1439,22405,23357,439,451,5301,2.1242526760497915,0.0,2.1242526760497915,0.03376653775664159,0.0
1440,15994,16987,334,300,3860,1.5208842493363317,0.0,1.5208842493363317,0.024644818901548963,0.0
1441,22710,23887,430,443,5341,2.202427884017356,0.0,2.202427884017356,0.034661687945117994,0.0
1442,20266,21263,436,392,4779,1.948846870174281,0.0,1.948846870174281,0.030453601480676898,0.0
1443,19860,20825,349,386,4915,1.925211251339614,0.0,1.925211251339614,0.030640096222032086,0.0
1444,18523,19560,352,357,4383,1.7772841426211206,0.0,1.7772841426211206,0.02821166112708505,0.0
1445,16670,17730,301,368,4015,1.6029578951541694,0.0,1.6029578951541694,0.025525142318498395,0.0
1446,17511,18458,342,317,4168,1.6869228253714224,0.0,1.6869228253714224,0.026690681517709924,0.0
1447,16366,17392,321,330,3889,1.564643328473753,0.0,1.564643328473753,0.025197019722616554,0.0
1448,16467,17481,342,332,3900,1.5827124993686172,0.0,1.5827124993686172,0.025221820817935885,0.0
1449,41095,42895,826,821,9673,3.9587869711966883,0.0,3.9587869711966883,0.0617780965433689,0.0
1450,29094,30403,535,597,6854,2.809872569861336,0.0,2.809872569861336,0.044143967704502136,0.0
1451,16019,17011,342,331,3817,1.5380314164830513,0.0,1.5380314164830513,0.02445792315369759,0.0
1452,19074,20061,379,390,4451,1.848936515825699,0.0,1.848936515825699,0.02902575046692911,0.0
1453,20223,21269,423,406,4761,1.9341510205137122,0.0,1.9341510205137122,0.030683409235228925,0.0
